CODE,GEOG,AREA,Bungalow1,Bungalow2,Bungalow3,Bungalow3plus,Bungalow4plus,BungalowZ,Flat_Mais1,Flat_Mais2,Flat_Mais3,Flat_Mais3plus,Flat_Mais4plus,Flat_MaisZ,House_Terraced1,House_Terraced2,House_Terraced3,House_Terraced3plus,House_Terraced4plus,House_TerracedZ,House_Semi1,House_Semi2,House_Semi3,House_Semi3plus,House_Semi4plus,House_SemiZ,House_Detached1,House_Detached2,House_Detached3,House_Detached3plus,House_Detached4plus,House_DetachedZ,Annexe,Other,UNKNOWN,Year
E01009389,LSOA,Birmingham 093B,NULL,NULL,0,NULL,0,0,30,50,0,NULL,0,0,NULL,NULL,0,260,0,0,0,NULL,40,70,30,0,0,NULL,20,50,30,0,0,0,20,2012
E01009390,LSOA,Birmingham 093C,NULL,NULL,0,NULL,0,0,280,100,0,20,0,10,NULL,NULL,0,30,0,0,0,NULL,40,110,70,0,0,NULL,20,60,40,0,0,0,50,2012
E01009394,LSOA,Birmingham 093D,NULL,NULL,0,10,0,0,300,160,0,NULL,0,0,NULL,20,0,50,0,0,0,NULL,40,80,40,0,0,NULL,30,110,80,0,0,0,10,2012
E01008918,LSOA,Birmingham 094A,40,NULL,0,NULL,0,0,170,50,0,NULL,0,0,NULL,100,0,330,0,0,0,NULL,20,20,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01008920,LSOA,Birmingham 094B,NULL,10,0,NULL,0,0,10,NULL,0,NULL,0,0,NULL,10,0,290,0,0,0,70,140,140,NULL,0,0,NULL,40,50,10,0,0,0,0,2012
E01008921,LSOA,Birmingham 094C,10,20,0,10,0,0,80,10,0,10,0,0,10,110,0,160,0,0,0,30,110,110,NULL,0,0,NULL,70,90,20,0,0,0,0,2012
E01008931,LSOA,Birmingham 094D,20,NULL,0,NULL,0,0,130,50,0,NULL,0,0,NULL,160,0,290,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009259,LSOA,Birmingham 094E,20,NULL,0,NULL,0,0,140,80,0,NULL,0,0,NULL,120,0,320,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01008919,LSOA,Birmingham 095A,20,NULL,0,20,0,0,110,NULL,0,10,0,0,NULL,120,0,150,0,0,0,60,70,90,20,0,0,NULL,120,140,20,0,0,0,10,2012
E01009064,LSOA,Birmingham 095B,NULL,NULL,0,NULL,0,0,10,10,0,10,0,0,NULL,60,0,200,0,0,0,70,240,240,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009077,LSOA,Birmingham 095C,NULL,NULL,0,NULL,0,0,40,10,0,10,0,0,10,20,0,100,0,0,0,120,340,350,10,0,0,NULL,60,60,NULL,0,0,0,0,2012
E01009291,LSOA,Birmingham 095D,NULL,NULL,0,NULL,0,0,20,10,0,NULL,0,0,NULL,120,0,240,0,0,0,70,170,170,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009500,LSOA,Birmingham 095E,40,20,0,NULL,0,0,40,20,0,20,0,0,NULL,30,0,260,0,0,0,50,140,150,10,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009284,LSOA,Birmingham 096A,10,NULL,0,NULL,0,0,50,10,0,130,0,0,NULL,140,0,270,0,0,0,60,90,100,10,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01009286,LSOA,Birmingham 096C,NULL,NULL,0,NULL,0,0,10,NULL,0,NULL,0,0,NULL,110,0,310,0,0,0,NULL,50,70,20,0,0,NULL,10,40,30,0,0,0,0,2012
E01009289,LSOA,Birmingham 096E,10,NULL,0,NULL,0,0,30,20,0,30,0,0,NULL,230,0,260,0,0,0,10,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009290,LSOA,Birmingham 096F,NULL,NULL,0,NULL,0,0,10,10,0,10,0,0,NULL,170,0,280,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009017,LSOA,Birmingham 097A,NULL,NULL,0,NULL,0,0,NULL,10,0,NULL,0,0,NULL,10,0,240,0,0,0,NULL,230,240,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009043,LSOA,Birmingham 097B,10,10,0,NULL,0,0,50,10,0,10,0,0,NULL,30,0,380,0,10,0,10,90,110,20,0,0,NULL,10,20,10,0,0,0,10,2012
E01009044,LSOA,Birmingham 097C,NULL,NULL,0,NULL,0,0,10,NULL,0,NULL,0,0,NULL,20,0,380,0,0,0,NULL,30,40,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009045,LSOA,Birmingham 097D,NULL,10,0,NULL,0,0,70,30,0,10,0,0,NULL,20,0,120,0,0,0,10,260,270,10,0,0,20,20,60,40,0,0,0,20,2012
E01009046,LSOA,Birmingham 097E,10,10,0,10,0,0,60,10,0,NULL,0,0,NULL,NULL,0,NULL,0,0,0,30,310,410,100,0,0,NULL,40,60,20,0,0,0,10,2012
E01009395,LSOA,Birmingham 097F,NULL,NULL,0,NULL,0,0,130,20,0,30,0,10,NULL,40,0,80,0,0,0,10,110,150,40,0,0,NULL,30,50,20,0,0,0,20,2012
E01009016,LSOA,Birmingham 098A,20,NULL,0,NULL,0,0,190,100,0,10,0,0,NULL,20,0,240,0,0,0,10,130,130,NULL,0,0,NULL,10,10,NULL,0,0,0,10,2012
E01009022,LSOA,Birmingham 098B,NULL,NULL,0,NULL,0,0,50,NULL,0,NULL,0,0,NULL,10,0,220,0,0,0,NULL,280,300,20,0,0,NULL,30,30,NULL,0,0,0,0,2012
E01009023,LSOA,Birmingham 098C,10,NULL,0,NULL,0,0,10,NULL,0,10,0,0,NULL,NULL,0,70,0,0,0,20,440,440,NULL,0,0,NULL,20,20,NULL,0,0,0,10,2012
E01009030,LSOA,Birmingham 098D,NULL,NULL,0,NULL,0,0,20,20,0,NULL,0,0,NULL,NULL,0,40,0,0,0,NULL,360,420,60,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009281,LSOA,Birmingham 099A,20,30,0,20,0,0,40,60,0,10,0,30,NULL,40,0,180,0,0,0,30,80,110,30,0,0,NULL,10,40,30,0,0,0,70,2012
E01009292,LSOA,Birmingham 099B,NULL,NULL,0,NULL,0,0,20,NULL,0,NULL,0,0,NULL,NULL,0,20,0,0,0,80,520,530,10,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009294,LSOA,Birmingham 099C,20,20,0,30,0,0,60,110,0,30,0,0,NULL,80,0,80,0,0,0,30,260,290,30,0,0,10,40,70,30,0,0,0,10,2012
E01009295,LSOA,Birmingham 099D,10,NULL,0,NULL,0,0,130,70,0,40,0,0,NULL,NULL,0,40,0,0,0,20,260,310,50,0,0,NULL,40,70,30,0,0,0,20,2012
E01009280,LSOA,Birmingham 100A,20,NULL,0,NULL,0,0,30,NULL,0,40,0,0,NULL,90,0,140,0,0,0,90,130,140,10,0,0,10,10,10,NULL,0,0,0,0,2012
E01009282,LSOA,Birmingham 100B,NULL,NULL,0,NULL,0,0,80,10,0,10,0,0,10,60,0,100,0,0,10,130,240,250,10,0,0,NULL,20,20,NULL,0,0,0,10,2012
E01009288,LSOA,Birmingham 100C,10,NULL,0,20,0,0,50,40,0,10,0,10,NULL,50,0,20,0,0,0,10,10,30,20,0,0,NULL,30,200,170,10,0,0,10,2012
E01009293,LSOA,Birmingham 100D,20,10,0,10,0,0,20,10,0,NULL,0,0,NULL,130,0,210,0,0,0,10,190,200,10,0,0,10,10,20,10,0,0,0,10,2012
E01009296,LSOA,Birmingham 100E,10,10,0,10,0,0,10,20,0,10,0,0,NULL,180,0,350,0,0,0,10,10,10,NULL,0,0,NULL,NULL,10,10,0,0,0,0,2012
E01008924,LSOA,Birmingham 101A,20,10,0,NULL,0,0,50,40,0,10,0,0,NULL,50,0,40,0,0,0,80,200,210,10,0,0,NULL,110,120,10,0,0,0,0,2012
E01009501,LSOA,Birmingham 101B,NULL,NULL,0,NULL,0,0,40,30,0,NULL,0,0,NULL,80,0,340,0,0,0,10,110,110,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009502,LSOA,Birmingham 101C,NULL,NULL,0,NULL,0,0,100,20,0,NULL,0,0,NULL,40,0,320,0,0,0,20,140,140,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009503,LSOA,Birmingham 101D,NULL,NULL,0,NULL,0,0,50,NULL,0,NULL,0,0,NULL,40,0,280,0,0,0,30,210,210,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009505,LSOA,Birmingham 101E,20,NULL,0,NULL,0,0,90,20,0,NULL,0,0,NULL,20,0,220,0,0,0,30,280,300,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008917,LSOA,Birmingham 102A,10,NULL,0,NULL,0,0,20,NULL,0,NULL,0,0,NULL,50,0,70,0,0,10,80,130,130,NULL,0,0,10,110,140,30,10,0,0,0,2012
E01008923,LSOA,Birmingham 102B,50,NULL,0,NULL,0,0,110,50,0,40,0,0,NULL,130,0,100,0,0,0,140,20,20,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01008925,LSOA,Birmingham 102C,NULL,NULL,0,NULL,0,0,10,10,0,NULL,0,0,NULL,40,0,320,0,0,0,10,130,130,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008927,LSOA,Birmingham 102D,40,NULL,0,NULL,0,0,130,70,0,10,0,0,NULL,120,0,170,0,20,0,40,50,60,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01008928,LSOA,Birmingham 102E,30,NULL,0,NULL,0,0,130,20,0,10,0,0,NULL,120,0,150,0,0,0,100,60,70,10,0,0,NULL,20,20,NULL,0,0,0,40,2012
E01009019,LSOA,Birmingham 103A,NULL,NULL,0,NULL,0,0,100,NULL,0,NULL,0,0,NULL,60,0,360,0,0,0,NULL,90,100,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009020,LSOA,Birmingham 103B,NULL,NULL,0,10,0,0,40,NULL,0,NULL,0,0,NULL,50,0,360,0,0,0,NULL,100,100,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009021,LSOA,Birmingham 103C,NULL,NULL,0,NULL,0,0,50,NULL,0,NULL,0,0,NULL,210,0,290,0,0,0,40,90,100,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009024,LSOA,Birmingham 103D,10,NULL,0,NULL,0,0,60,20,0,20,0,0,NULL,50,0,420,0,0,0,20,30,30,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009025,LSOA,Birmingham 103E,NULL,NULL,0,NULL,0,0,50,NULL,0,NULL,0,0,NULL,60,0,420,0,0,0,10,60,60,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009033,LSOA,Birmingham 103F,NULL,NULL,0,NULL,0,0,70,10,0,10,0,0,NULL,70,0,410,0,0,0,10,110,110,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009175,LSOA,Birmingham 104A,NULL,NULL,0,NULL,0,0,40,20,0,10,0,0,NULL,120,0,370,0,0,0,10,10,20,10,0,0,NULL,NULL,10,10,0,0,0,0,2012
E01009177,LSOA,Birmingham 104B,NULL,NULL,0,NULL,0,0,50,10,0,NULL,0,0,NULL,180,0,370,0,0,0,30,20,20,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009178,LSOA,Birmingham 104C,10,NULL,0,NULL,0,0,80,40,0,20,0,0,NULL,150,0,370,0,0,0,NULL,20,30,10,0,0,NULL,NULL,10,10,0,0,0,20,2012
E01008929,LSOA,Birmingham 106C,60,NULL,0,NULL,0,0,140,50,0,50,0,0,NULL,60,0,150,0,0,0,90,90,90,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008930,LSOA,Birmingham 106D,40,20,0,NULL,0,0,10,60,0,10,0,0,NULL,20,0,170,0,0,0,50,190,220,30,0,0,10,40,70,30,0,0,0,0,2012
E01009495,LSOA,Birmingham 106E,10,10,0,NULL,0,0,40,NULL,0,NULL,0,0,NULL,60,0,100,0,0,0,100,160,180,20,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01008953,LSOA,Birmingham 107A,10,NULL,0,10,0,0,30,30,0,30,0,0,NULL,90,0,360,0,0,0,NULL,70,80,10,0,0,NULL,10,10,NULL,0,0,0,10,2012
E01008963,LSOA,Birmingham 107B,NULL,NULL,0,NULL,0,0,60,40,0,NULL,0,0,NULL,20,0,270,0,0,0,NULL,170,190,20,0,0,NULL,10,20,10,0,0,0,0,2012
E01008964,LSOA,Birmingham 107C,10,NULL,0,NULL,0,0,80,20,0,NULL,0,0,NULL,20,0,380,0,0,0,NULL,130,130,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008965,LSOA,Birmingham 107D,NULL,10,0,NULL,0,0,10,NULL,0,NULL,0,0,NULL,70,0,150,0,0,0,NULL,320,340,20,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01008966,LSOA,Birmingham 107E,NULL,40,0,NULL,0,0,100,60,0,10,0,0,NULL,40,0,270,0,0,0,NULL,150,170,20,0,0,NULL,20,30,10,0,0,0,10,2012
E01009032,LSOA,Birmingham 108A,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,NULL,30,0,100,0,0,0,NULL,310,360,50,0,0,NULL,70,90,20,0,0,0,10,2012
E01009034,LSOA,Birmingham 108B,NULL,10,0,NULL,0,0,10,20,0,NULL,0,0,NULL,20,0,20,0,0,0,NULL,390,450,60,0,0,NULL,30,40,10,0,0,0,10,2012
E01009323,LSOA,Birmingham 069E,40,30,0,10,0,0,10,10,0,20,0,0,NULL,70,0,130,0,0,0,40,200,260,60,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009329,LSOA,Birmingham 070A,NULL,NULL,0,NULL,0,0,100,40,0,40,0,10,NULL,120,0,370,0,0,0,10,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009261,LSOA,Birmingham 073E,NULL,NULL,0,20,0,0,20,50,0,NULL,0,0,NULL,50,0,90,0,0,0,NULL,410,430,20,0,0,NULL,40,60,20,0,0,0,0,2012
E01008984,LSOA,Birmingham 074A,10,NULL,0,NULL,0,0,280,250,0,70,0,10,NULL,20,0,100,0,10,0,NULL,30,80,50,0,0,NULL,10,20,10,0,0,0,10,2012
E01008994,LSOA,Birmingham 074B,10,10,0,10,0,0,140,150,0,150,0,10,NULL,30,0,90,0,0,0,10,30,100,70,0,0,NULL,10,60,50,0,0,0,10,2012
E01008996,LSOA,Birmingham 074C,10,20,0,NULL,0,0,150,70,0,20,0,0,NULL,40,0,150,0,0,0,40,110,130,20,0,0,NULL,10,30,20,0,0,0,0,2012
E01008997,LSOA,Birmingham 074D,NULL,NULL,0,NULL,0,0,50,170,0,70,0,0,NULL,10,0,80,0,0,0,NULL,10,30,20,0,0,NULL,10,200,190,10,0,0,0,2012
E01009065,LSOA,Birmingham 075A,NULL,NULL,0,NULL,0,0,50,70,0,40,0,20,NULL,70,0,120,0,0,0,20,160,210,50,0,0,NULL,40,80,40,0,0,0,10,2012
E01009067,LSOA,Birmingham 075B,NULL,NULL,0,NULL,0,0,20,60,0,10,0,0,NULL,130,0,230,0,0,0,20,80,150,70,0,0,NULL,20,40,20,0,0,0,50,2012
E01009068,LSOA,Birmingham 075C,NULL,NULL,0,NULL,0,0,110,180,0,30,0,0,NULL,120,0,240,0,0,0,10,30,50,20,0,0,NULL,NULL,10,10,0,0,0,0,2012
E01009069,LSOA,Birmingham 075D,NULL,NULL,0,NULL,0,0,180,150,0,10,0,30,NULL,250,0,230,0,10,0,20,30,40,10,0,0,NULL,10,20,10,0,0,0,10,2012
E01009072,LSOA,Birmingham 075E,NULL,20,0,NULL,0,0,120,120,0,10,0,0,NULL,160,0,220,0,0,0,10,120,140,20,0,0,NULL,10,20,10,0,0,0,0,2012
E01008885,LSOA,Birmingham 076A,NULL,NULL,0,NULL,0,0,NULL,NULL,0,NULL,0,0,NULL,20,0,30,0,0,0,30,410,410,NULL,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01008886,LSOA,Birmingham 076B,NULL,NULL,0,NULL,0,0,100,60,0,NULL,0,0,NULL,120,0,330,0,0,0,30,30,30,NULL,0,0,NULL,20,40,20,10,0,0,10,2012
E01008888,LSOA,Birmingham 076C,NULL,NULL,0,NULL,0,0,NULL,50,0,10,0,0,NULL,NULL,0,NULL,0,0,0,10,560,560,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009313,LSOA,Birmingham 076D,NULL,NULL,0,NULL,0,0,50,10,0,20,0,0,NULL,30,0,10,0,0,0,30,450,470,20,0,0,NULL,20,20,NULL,0,0,0,0,2012
E01009368,LSOA,Birmingham 077A,NULL,NULL,0,NULL,0,0,100,20,0,10,0,0,NULL,30,0,160,0,0,0,NULL,10,30,20,0,0,NULL,NULL,NULL,NULL,0,0,0,60,2012
E01009371,LSOA,Birmingham 077D,NULL,NULL,0,NULL,0,0,20,10,0,20,0,0,NULL,200,0,210,0,0,0,10,20,40,20,0,0,NULL,NULL,10,10,0,0,0,10,2012
E01009397,LSOA,Birmingham 077E,NULL,NULL,0,NULL,0,0,40,NULL,0,50,0,0,NULL,50,0,250,0,20,0,10,20,30,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01008883,LSOA,Birmingham 078A,NULL,NULL,0,NULL,0,0,40,10,0,10,0,0,NULL,110,0,340,0,0,0,20,100,110,10,0,0,NULL,10,20,10,0,0,0,10,2012
E01008884,LSOA,Birmingham 078B,10,NULL,0,NULL,0,0,60,30,0,10,0,0,NULL,170,0,370,0,0,0,10,20,30,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01008887,LSOA,Birmingham 078C,NULL,NULL,0,NULL,0,0,50,10,0,NULL,0,0,NULL,90,0,320,0,0,0,30,130,140,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01008889,LSOA,Birmingham 078D,10,10,0,NULL,0,0,100,50,0,NULL,0,0,NULL,90,0,160,0,0,0,30,90,150,60,0,0,NULL,30,50,20,0,0,0,10,2012
E01008982,LSOA,Birmingham 079A,10,NULL,0,NULL,0,0,180,250,0,20,0,0,NULL,20,0,160,0,0,0,NULL,NULL,20,20,0,0,NULL,10,90,80,0,0,0,0,2012
E01008992,LSOA,Birmingham 079C,NULL,10,0,10,0,0,NULL,170,0,90,0,0,NULL,10,0,50,0,0,0,10,30,50,20,0,0,NULL,40,150,110,10,0,0,0,2012
E01009283,LSOA,Birmingham 079E,NULL,NULL,0,10,0,0,30,100,0,10,0,0,NULL,60,0,310,0,0,0,NULL,20,40,20,0,0,NULL,30,80,50,0,0,0,10,2012
E01009249,LSOA,Birmingham 080A,NULL,NULL,0,NULL,0,0,10,10,0,NULL,0,0,NULL,NULL,0,80,0,0,0,50,480,500,20,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009250,LSOA,Birmingham 080B,10,NULL,0,NULL,0,0,20,NULL,0,50,0,0,NULL,130,0,230,0,0,0,10,170,180,10,0,0,10,60,80,20,0,0,0,0,2012
E01009251,LSOA,Birmingham 080C,NULL,NULL,0,NULL,0,0,NULL,60,0,NULL,0,0,NULL,NULL,0,10,0,0,0,NULL,440,450,10,0,0,NULL,110,120,10,0,0,0,0,2012
E01009253,LSOA,Birmingham 080D,10,NULL,0,NULL,0,0,10,20,0,20,0,0,NULL,30,0,50,0,0,0,40,360,380,20,0,0,NULL,60,70,10,0,0,0,0,2012
E01009255,LSOA,Birmingham 080E,NULL,NULL,0,NULL,0,0,20,20,0,20,0,0,NULL,10,0,90,0,0,0,170,280,310,30,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009257,LSOA,Birmingham 080F,10,NULL,0,NULL,0,0,50,20,0,10,0,0,NULL,60,0,140,0,0,0,30,270,310,40,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009315,LSOA,Birmingham 081A,10,60,0,20,0,0,110,180,0,20,0,0,NULL,90,0,80,0,0,0,20,170,180,10,0,0,NULL,20,30,10,0,0,0,10,2012
E01009316,LSOA,Birmingham 081B,NULL,10,0,NULL,0,0,30,20,0,40,0,0,NULL,80,0,30,0,0,0,50,400,410,10,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009317,LSOA,Birmingham 081C,NULL,10,0,30,0,0,60,160,0,20,0,0,NULL,50,0,30,0,0,0,150,250,250,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009318,LSOA,Birmingham 081D,NULL,10,0,NULL,0,0,NULL,20,0,NULL,0,0,NULL,10,0,NULL,0,0,0,320,260,260,NULL,0,0,10,NULL,NULL,NULL,0,0,0,0,2012
E01009319,LSOA,Birmingham 081E,NULL,NULL,0,NULL,0,0,NULL,70,0,NULL,0,0,NULL,NULL,0,10,0,0,0,40,490,510,20,0,0,NULL,30,40,10,0,0,0,0,2012
E01009320,LSOA,Birmingham 081F,NULL,NULL,0,10,0,0,10,90,0,10,0,0,NULL,NULL,0,NULL,0,0,0,NULL,500,510,10,0,0,NULL,10,10,NULL,0,0,0,10,2012
E01009372,LSOA,Birmingham 082A,NULL,NULL,0,NULL,0,0,NULL,NULL,0,10,0,0,NULL,130,0,280,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009373,LSOA,Birmingham 082B,NULL,NULL,0,NULL,0,0,30,10,0,NULL,0,0,NULL,120,0,320,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009396,LSOA,Birmingham 082D,NULL,NULL,0,NULL,0,0,70,50,0,20,0,0,NULL,70,0,340,0,0,0,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009367,LSOA,Birmingham 083A,10,NULL,0,NULL,0,0,110,10,0,10,0,0,NULL,110,0,230,0,0,0,NULL,NULL,20,20,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009375,LSOA,Birmingham 083B,NULL,NULL,0,NULL,0,0,70,20,0,10,0,10,NULL,150,0,270,0,10,0,NULL,NULL,10,10,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009377,LSOA,Birmingham 083C,10,NULL,0,NULL,0,0,100,10,0,NULL,0,10,NULL,160,0,140,0,10,0,NULL,NULL,10,10,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009383,LSOA,Birmingham 083D,NULL,NULL,0,NULL,0,0,110,30,0,NULL,0,0,NULL,50,0,170,0,0,0,NULL,20,50,30,0,0,NULL,10,20,10,0,0,0,10,2012
E01009399,LSOA,Birmingham 083E,NULL,NULL,0,NULL,0,0,10,10,0,NULL,0,0,NULL,120,0,270,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009366,LSOA,Birmingham 084A,10,NULL,0,NULL,0,0,90,40,0,NULL,0,0,NULL,80,0,230,0,0,0,20,30,30,NULL,0,0,NULL,10,10,NULL,0,0,0,20,2012
E01009374,LSOA,Birmingham 084B,NULL,NULL,0,NULL,0,0,120,20,0,20,0,20,NULL,90,0,120,0,0,0,NULL,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01009376,LSOA,Birmingham 084C,20,NULL,0,NULL,0,0,150,60,0,20,0,10,NULL,40,0,230,0,20,0,NULL,NULL,NULL,NULL,10,0,NULL,NULL,NULL,NULL,0,0,0,30,2012
E01009073,LSOA,Birmingham 085A,10,NULL,0,NULL,0,0,30,270,0,50,0,0,NULL,40,0,130,0,0,0,10,80,80,NULL,0,0,NULL,30,30,NULL,0,0,0,0,2012
E01009074,LSOA,Birmingham 085B,NULL,NULL,0,NULL,0,0,160,20,0,110,0,0,NULL,60,0,250,0,0,0,NULL,70,70,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009254,LSOA,Birmingham 085C,30,NULL,0,NULL,0,0,80,10,0,50,0,0,NULL,10,0,200,0,0,0,10,260,270,10,0,0,NULL,20,20,NULL,0,0,0,20,2012
E01009256,LSOA,Birmingham 085D,NULL,NULL,0,NULL,0,0,40,NULL,0,NULL,0,0,NULL,40,0,180,0,0,0,50,360,360,NULL,0,0,NULL,10,10,NULL,0,0,0,0,2012
E01009258,LSOA,Birmingham 085E,40,NULL,0,NULL,0,0,90,40,0,NULL,0,0,NULL,140,0,270,0,0,0,10,50,60,10,0,0,NULL,40,40,NULL,0,0,0,0,2012
E01009339,LSOA,Birmingham 086B,NULL,NULL,0,NULL,0,0,50,30,0,10,0,0,NULL,40,0,220,0,0,0,10,100,100,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,10,2012
E01009340,LSOA,Birmingham 086C,NULL,NULL,0,NULL,0,0,40,20,0,10,0,0,NULL,290,0,560,0,0,0,10,10,10,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,20,2012
E01009071,LSOA,Birmingham 087B,NULL,10,0,10,0,0,200,80,0,30,0,30,10,50,0,40,0,0,0,50,70,100,30,0,0,NULL,70,170,100,0,0,0,40,2012
E01009075,LSOA,Birmingham 087C,20,NULL,0,NULL,0,0,230,250,0,NULL,0,0,NULL,30,0,240,0,0,0,NULL,70,70,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009094,LSOA,Birmingham 054C,10,NULL,0,NULL,0,0,30,20,0,20,0,0,NULL,30,0,290,0,0,0,30,110,110,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009298,LSOA,Birmingham 054D,NULL,NULL,0,NULL,0,0,20,20,0,10,0,0,NULL,80,0,320,0,0,0,40,90,110,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009311,LSOA,Birmingham 054E,NULL,NULL,0,NULL,0,0,10,10,0,NULL,0,0,NULL,40,0,300,0,0,0,30,190,190,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009511,LSOA,Birmingham 054F,30,NULL,0,NULL,0,0,40,10,0,10,0,0,NULL,NULL,0,90,0,0,0,30,140,290,150,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009475,LSOA,Birmingham 055A,NULL,NULL,0,NULL,0,0,40,NULL,0,NULL,0,0,NULL,30,0,440,0,0,0,NULL,80,90,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009476,LSOA,Birmingham 055B,10,NULL,0,NULL,0,0,80,30,0,NULL,0,0,NULL,40,0,340,0,0,0,NULL,60,70,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009477,LSOA,Birmingham 055C,NULL,NULL,0,NULL,0,0,10,NULL,0,NULL,0,0,NULL,30,0,450,0,0,0,NULL,70,70,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009490,LSOA,Birmingham 055D,10,NULL,0,10,0,0,90,100,0,NULL,0,0,NULL,20,0,240,0,10,0,10,180,190,10,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009492,LSOA,Birmingham 055E,NULL,NULL,0,NULL,0,0,40,10,0,10,0,0,NULL,40,0,370,0,0,0,20,70,70,NULL,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
E01009195,LSOA,Birmingham 058A,NULL,10,0,NULL,0,0,20,10,0,NULL,0,0,NULL,90,0,450,0,0,0,20,40,60,20,0,0,NULL,NULL,NULL,NULL,0,0,0,0,2012
